Start Date,End Date,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,latitude,longitude
01/01/2020,04/02/2022,Mississippi,Male,85 years and over,1018.0,7127.0,1009.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,All Ages,6249.0,42366.0,5471.0,56.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,Under 1 year,0.0,248.0,0.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,0-17 years,0.0,424.0,0.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,18-29 years,52.0,529.0,40.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,30-39 years,162.0,966.0,115.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,40-49 years,326.0,1853.0,238.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,50-64 years,1248.0,7145.0,1115.0,18.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,65-74 years,1412.0,8713.0,1317.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,75-84 years,1562.0,10574.0,1387.0,13.0,32.354668,-89.398528
01/01/2020,04/02/2022,Mississippi,Female,85 years and over,1485.0,12162.0,1251.0,0.0,32.354668,-89.398528
01/01/2020,04/02/2022,Missouri,Male,All Ages,10915.0,89419.0,9415.0,132.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,Under 1 year,0.0,564.0,0.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,0-17 years,16.0,1139.0,24.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,18-29 years,63.0,2455.0,48.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,30-39 years,166.0,3129.0,145.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,40-49 years,432.0,4292.0,334.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,50-64 years,2254.0,18039.0,1880.0,30.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,65-74 years,2592.0,20499.0,2291.0,30.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,75-84 years,3055.0,21662.0,2682.0,29.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Male,85 years and over,2337.0,18204.0,2011.0,23.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,All Ages,9365.0,80901.0,7782.0,145.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,Under 1 year,0.0,462.0,0.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,0-17 years,0.0,783.0,19.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,18-29 years,49.0,911.0,34.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,30-39 years,108.0,1491.0,91.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,40-49 years,334.0,2501.0,247.0,0.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,50-64 years,1420.0,11626.0,1247.0,24.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,65-74 years,2027.0,15382.0,1774.0,28.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,75-84 years,2309.0,20094.0,2074.0,40.0,37.964253,-91.831833
01/01/2020,04/02/2022,Missouri,Female,85 years and over,3110.0,28113.0,2296.0,37.0,37.964253,-91.831833
01/01/2020,04/02/2022,Montana,Male,All Ages,1977.0,15112.0,1716.0,20.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,Under 1 year,0.0,51.0,0.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,0-17 years,0.0,153.0,0.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,18-29 years,0.0,374.0,0.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,30-39 years,35.0,469.0,37.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,40-49 years,64.0,682.0,48.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,50-64 years,358.0,2635.0,304.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,65-74 years,500.0,3420.0,435.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,75-84 years,594.0,3990.0,528.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Male,85 years and over,418.0,3389.0,357.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,All Ages,1481.0,12309.0,1161.0,26.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,Under 1 year,0.0,46.0,0.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,0-17 years,0.0,106.0,0.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,18-29 years,0.0,132.0,0.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,30-39 years,22.0,256.0,14.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,40-49 years,53.0,347.0,41.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,50-64 years,236.0,1616.0,193.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,65-74 years,333.0,2309.0,295.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,75-84 years,367.0,3016.0,300.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Montana,Female,85 years and over,464.0,4527.0,311.0,0.0,46.879682,-110.362566
01/01/2020,04/02/2022,Nebraska,Male,All Ages,2802.0,22392.0,2544.0,30.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,Under 1 year,0.0,179.0,0.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,0-17 years,0.0,334.0,0.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,18-29 years,23.0,449.0,25.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,30-39 years,53.0,603.0,46.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,40-49 years,92.0,887.0,76.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,50-64 years,499.0,3902.0,447.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,65-74 years,675.0,4957.0,581.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,75-84 years,771.0,5599.0,678.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Male,85 years and over,687.0,5661.0,685.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,All Ages,2066.0,20654.0,1938.0,47.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,Under 1 year,0.0,120.0,0.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,0-17 years,0.0,207.0,0.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,18-29 years,12.0,186.0,15.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,30-39 years,26.0,295.0,16.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,40-49 years,61.0,525.0,57.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,50-64 years,267.0,2444.0,262.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,65-74 years,383.0,3522.0,384.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,75-84 years,488.0,4819.0,493.0,0.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nebraska,Female,85 years and over,827.0,8656.0,706.0,18.0,41.492537,-99.901813
01/01/2020,04/02/2022,Nevada,Male,All Ages,6673.0,41658.0,7172.0,40.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,Under 1 year,0.0,196.0,0.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,0-17 years,0.0,424.0,10.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,18-29 years,38.0,1050.0,47.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,30-39 years,146.0,1496.0,152.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,40-49 years,434.0,2352.0,395.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,50-64 years,1501.0,8522.0,1530.0,13.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,65-74 years,1831.0,10374.0,2038.0,14.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,75-84 years,1772.0,10577.0,1946.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Male,85 years and over,945.0,6863.0,1054.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,All Ages,4171.0,31516.0,4716.0,28.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,Under 1 year,0.0,174.0,0.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,0-17 years,0.0,278.0,0.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,18-29 years,33.0,414.0,24.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,30-39 years,79.0,740.0,93.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,40-49 years,202.0,1268.0,210.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,50-64 years,824.0,4961.0,931.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,65-74 years,1025.0,6702.0,1228.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,75-84 years,1145.0,8556.0,1311.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,Nevada,Female,85 years and over,859.0,8597.0,915.0,0.0,38.80261,-116.419389
01/01/2020,04/02/2022,New Hampshire,Male,All Ages,1299.0,15970.0,1219.0,18.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,Under 1 year,0.0,52.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,0-17 years,0.0,116.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,18-29 years,0.0,296.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,30-39 years,17.0,491.0,12.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,40-49 years,32.0,608.0,28.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,50-64 years,198.0,2830.0,186.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,65-74 years,294.0,3621.0,301.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,75-84 years,383.0,4009.0,365.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Male,85 years and over,371.0,3999.0,324.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,All Ages,1128.0,14883.0,985.0,27.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,Under 1 year,0.0,50.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,0-17 years,0.0,76.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,18-29 years,0.0,132.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,30-39 years,0.0,242.0,0.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,40-49 years,21.0,353.0,26.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,50-64 years,83.0,1695.0,106.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,65-74 years,194.0,2460.0,212.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,75-84 years,287.0,3718.0,264.0,0.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Hampshire,Female,85 years and over,538.0,6207.0,371.0,11.0,43.193852,-71.572395
01/01/2020,04/02/2022,New Jersey,Male,All Ages,17343.0,101999.0,13618.0,98.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,Under 1 year,0.0,375.0,0.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,0-17 years,0.0,656.0,12.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,18-29 years,102.0,1922.0,70.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,30-39 years,280.0,3171.0,189.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,40-49 years,724.0,4779.0,495.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,50-64 years,3588.0,19531.0,2577.0,16.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,65-74 years,4062.0,21373.0,3099.0,19.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,75-84 years,4515.0,24796.0,3729.0,24.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Male,85 years and over,4065.0,25771.0,3447.0,25.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,All Ages,14325.0,98557.0,10978.0,75.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,Under 1 year,0.0,307.0,0.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,0-17 years,0.0,471.0,0.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,18-29 years,50.0,701.0,39.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,30-39 years,140.0,1448.0,98.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,40-49 years,299.0,2389.0,239.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,50-64 years,1886.0,11696.0,1416.0,12.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,65-74 years,2585.0,15645.0,2008.0,0.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,75-84 years,3723.0,23830.0,2987.0,14.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Jersey,Female,85 years and over,5633.0,42377.0,4182.0,33.0,40.058324,-74.405661
01/01/2020,04/02/2022,New Mexico,Male,All Ages,4290.0,29005.0,3742.0,34.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,Under 1 year,0.0,100.0,0.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,0-17 years,0.0,268.0,0.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,18-29 years,51.0,1067.0,46.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,30-39 years,195.0,1705.0,167.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,40-49 years,338.0,2051.0,293.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,50-64 years,1067.0,5967.0,899.0,10.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,65-74 years,1029.0,6161.0,903.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,75-84 years,937.0,6365.0,810.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Male,85 years and over,669.0,5421.0,620.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,All Ages,3263.0,23655.0,2708.0,36.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,Under 1 year,0.0,84.0,0.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,0-17 years,0.0,168.0,0.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,18-29 years,38.0,421.0,27.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,30-39 years,105.0,830.0,98.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,40-49 years,200.0,1068.0,174.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,50-64 years,631.0,3478.0,546.0,10.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,65-74 years,753.0,4503.0,643.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,75-84 years,752.0,5605.0,637.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New Mexico,Female,85 years and over,780.0,7582.0,580.0,0.0,34.97273,-105.032363
01/01/2020,04/02/2022,New York,Male,All Ages,18741.0,133930.0,17440.0,164.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,Under 1 year,0.0,586.0,0.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,0-17 years,20.0,1023.0,18.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,18-29 years,99.0,2521.0,92.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,30-39 years,243.0,3834.0,197.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,40-49 years,598.0,5221.0,419.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,50-64 years,3363.0,23784.0,2794.0,33.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,65-74 years,4295.0,28477.0,3898.0,37.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,75-84 years,5051.0,33133.0,4836.0,41.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Male,85 years and over,5072.0,35937.0,5186.0,41.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,All Ages,16790.0,130128.0,14568.0,166.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,Under 1 year,0.0,436.0,0.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,0-17 years,0.0,712.0,0.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,18-29 years,50.0,941.0,48.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,30-39 years,137.0,1787.0,105.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,40-49 years,324.0,2850.0,270.0,0.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,50-64 years,1870.0,14592.0,1705.0,21.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,65-74 years,2885.0,20983.0,2566.0,29.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,75-84 years,4274.0,31146.0,3827.0,35.0,43.299428,-74.217933
01/01/2020,04/02/2022,New York,Female,85 years and over,7246.0,57117.0,6039.0,71.0,43.299428,-74.217933
01/01/2020,04/02/2022,North Carolina,Male,All Ages,14391.0,127444.0,14265.0,158.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,Under 1 year,0.0,947.0,11.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,0-17 years,14.0,1642.0,29.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,18-29 years,84.0,3901.0,83.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,30-39 years,281.0,4775.0,218.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,40-49 years,736.0,6719.0,546.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,50-64 years,3146.0,26218.0,2894.0,47.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,65-74 years,3679.0,29653.0,3740.0,35.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,75-84 years,3798.0,30814.0,3990.0,30.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Male,85 years and over,2653.0,23722.0,2765.0,26.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,All Ages,12811.0,118332.0,12114.0,172.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,Under 1 year,0.0,721.0,0.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,0-17 years,0.0,1109.0,11.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,18-29 years,74.0,1542.0,66.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,30-39 years,215.0,2442.0,194.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,40-49 years,470.0,4179.0,418.0,0.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,50-64 years,2180.0,17133.0,2079.0,37.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,65-74 years,2800.0,22502.0,2831.0,44.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,75-84 years,3268.0,30067.0,3142.0,32.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Carolina,Female,85 years and over,3795.0,39358.0,3373.0,37.0,35.759573,-79.0193
01/01/2020,04/02/2022,North Dakota,Male,All Ages,1546.0,9909.0,1491.0,24.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,Under 1 year,0.0,55.0,0.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,0-17 years,0.0,124.0,0.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,18-29 years,0.0,272.0,0.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,30-39 years,34.0,399.0,31.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,40-49 years,54.0,481.0,46.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,50-64 years,274.0,1756.0,264.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,65-74 years,348.0,2089.0,365.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,75-84 years,388.0,2330.0,401.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Male,85 years and over,436.0,2458.0,373.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,All Ages,1146.0,8433.0,1058.0,26.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,Under 1 year,0.0,41.0,0.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,0-17 years,0.0,72.0,0.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,18-29 years,0.0,101.0,0.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,30-39 years,0.0,167.0,15.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,40-49 years,33.0,252.0,24.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,50-64 years,124.0,1033.0,139.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,65-74 years,188.0,1353.0,205.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,75-84 years,298.0,1962.0,291.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,North Dakota,Female,85 years and over,489.0,3493.0,379.0,0.0,47.551493,-101.002012
01/01/2020,04/02/2022,Ohio,Male,All Ages,22829.0,168375.0,19218.0,196.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,Under 1 year,0.0,1096.0,17.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,0-17 years,16.0,1879.0,43.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,18-29 years,102.0,3989.0,101.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,30-39 years,316.0,5821.0,288.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,40-49 years,740.0,8040.0,602.0,11.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,50-64 years,4140.0,33100.0,3608.0,47.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,65-74 years,5778.0,39070.0,5018.0,53.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,75-84 years,6467.0,40269.0,5403.0,41.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Male,85 years and over,5270.0,36207.0,4155.0,30.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,All Ages,19987.0,157439.0,15608.0,191.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,Under 1 year,0.0,913.0,16.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,0-17 years,17.0,1364.0,31.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,18-29 years,70.0,1649.0,61.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,30-39 years,238.0,2976.0,185.0,0.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,40-49 years,520.0,4764.0,462.0,10.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,50-64 years,2796.0,21566.0,2587.0,34.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,65-74 years,4077.0,29013.0,3552.0,34.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,75-84 years,5313.0,38815.0,4137.0,46.0,40.417287,-82.907123
01/01/2020,04/02/2022,Ohio,Female,85 years and over,6956.0,57292.0,4593.0,52.0,40.417287,-82.907123
01/01/2020,04/02/2022,Oklahoma,Male,All Ages,8605.0,56726.0,7528.0,103.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,Under 1 year,0.0,345.0,0.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,0-17 years,10.0,683.0,19.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,18-29 years,66.0,1326.0,70.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,30-39 years,167.0,1906.0,144.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,40-49 years,447.0,2998.0,323.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,50-64 years,1870.0,11975.0,1540.0,33.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,65-74 years,2165.0,13535.0,1943.0,24.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,75-84 years,2267.0,13923.0,2078.0,25.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Male,85 years and over,1613.0,10380.0,1411.0,14.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,All Ages,7035.0,50476.0,6052.0,121.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,Under 1 year,0.0,297.0,0.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,0-17 years,13.0,507.0,14.0,0.0,35.007752,-97.092877
01/01/2020,04/02/2022,Oklahoma,Female,18-29 years,40.0,555.0,44.0,0.0,35.007752,-97.092877
